id,title,region_id,address,serial_number,email,owner,ownership_type,phone,place_type,created_at,updated_at,type_id,msisdn,is_user_submitted,latitude,longitude,alternative_names,status,hmis,remarks,registration_num,source,current_id
12981,Dareda l,17900,,7287,,RC,FBO,,,2013-01-24 00:17:15.226856+00,2013-01-24 00:17:15.226914+00,18,,f,-4.14428,35.295,Babati Council,Operating,3,Babati DC Desiganted Hospital (formely known as Dareda Mission),"","",2101015
12982,Dohomu,17901,,7288,,LGA,Government,,,2013-01-24 00:17:15.282421+00,2013-01-24 00:17:15.28262+00,16,,f,,,"",Operating,47,Edited name from Dohom to Dohomu,"","",2101016
12983,Duru,17903,,7289,,LGA,Government,,,2013-01-24 00:17:15.328833+00,2013-01-24 00:17:15.328874+00,16,,f,,,"",Operating,62,"",AR/KIJ/216,"",2101017
12984,Endabeg,17905,,7327,,Lutheran,FBO,,,2013-01-24 00:17:15.373095+00,2013-01-24 00:17:15.373138+00,16,,f,,,"",Closed,"","",AR/KIJ/232,"",2101068
12985,Endagwe,17906,,7290,,LGA,Government,,,2013-01-24 00:17:15.415022+00,2013-01-24 00:17:15.415081+00,16,,f,-4.21319,35.38912,"",Operating,39,"",AR/KIJ/217,"",2101018
12986,Endakiso,17908,,7291,,LGA,Government,,,2013-01-24 00:17:15.461802+00,2013-01-24 00:17:15.461862+00,16,,f,-4.12529,35.53418,"",Operating,24,"","","",2101019
12987,Gallapo,17909,,7292,,LGA,Government,,,2013-01-24 00:17:15.509319+00,2013-01-24 00:17:15.509362+00,17,,f,-4.27447,35.85008,"",Operating,37,"","","",2101020
12988,Gedamar,17910,,7293,,LGA,Government,,,2013-01-24 00:17:15.556531+00,2013-01-24 00:17:15.556585+00,16,,f,,,"",Operating,52,"","","",2101022
12989,Gichameda,17911,,7294,,TAG,FBO,,,2013-01-24 00:17:15.593418+00,2013-01-24 00:17:15.593463+00,16,,f,-4.19373,35.42978,"",Closed,Not Allocated,"",AR/KIJ/254,"",2101023
12990,Gidas,17913,,7295,,LGA,Government,,,2013-01-24 00:17:15.64324+00,2013-01-24 00:17:15.643407+00,17,,f,-4.25257,35.40828,"",Operating,9,"",AR/KIJ/224,"",2101024
12991,Kiru,17915,,7297,,LGA,Government,,,2013-01-24 00:17:15.693519+00,2013-01-24 00:17:15.69362+00,16,,f,-4.7322,35.4084,"",Operating,26,"","","",2101028
12992,Kisangaji,17917,,7298,,LGA,Government,,,2013-01-24 00:17:15.739634+00,2013-01-24 00:17:15.739744+00,16,,f,,,"",Operating,59,Edited name from Kisngaji to Kisangaji,"","",2101029
12993,Luxmanda,17919,,7299,,Private,Private,,,2013-01-24 00:17:15.789751+00,2013-01-24 00:17:15.789789+00,16,,f,-4.15394,35.18626,"",Operating,56,Edited name from Lucmanda to Luxmanda,"","",2101030
12994,Madunga,17921,,7300,,LGA,Government,,,2013-01-24 00:17:15.8338+00,2013-01-24 00:17:15.833935+00,16,,f,-4.11283,35.28879,"",Operating,12,"",AR/KIJ/247,"",2101032
12995,Magara,17923,,7301,,LGA,Government,,,2013-01-24 00:17:15.869521+00,2013-01-24 00:17:15.869687+00,17,,f,-3.58396,35.41991,"",Operating,27,"","","",2101033
12996,Magugu,17925,,7303,,LGA,Government,,,2013-01-24 00:17:15.904188+00,2013-01-24 00:17:15.904242+00,17,,f,-4.49,35.4662,"",Operating,1,"",AR/KIJ/249,"",2101035
12997,Mamire,17926,,7305,,LGA,Government,,,2013-01-24 00:17:15.935818+00,2013-01-24 00:17:15.935862+00,17,,f,-3.59964,35.4648,"",Operating,30,"","","",2101037
12998,Maria Emakulata,17891,,7306,,RC,FBO,,,2013-01-24 00:17:15.957114+00,2013-01-24 00:17:15.957167+00,17,,f,-4.14484,35.34562,"",Operating,Not Allocated,"","","",2101040
12999,Mayoka,17927,,7307,,LGA,Government,,,2013-01-24 00:17:15.984504+00,2013-01-24 00:17:15.984552+00,16,,f,-3.4841,35.41993,"",Operating,42,"","","",2101042
13000,Merr,17928,,7308,,LGA,Government,,,2013-01-24 00:17:16.016831+00,2013-01-24 00:17:16.016875+00,16,,f,-4.6443,35.3483,"",Operating,44,"","","",2101043
13001,Minjingu,17930,,7309,,LGA,Government,,,2013-01-24 00:17:16.048815+00,2013-01-24 00:17:16.048863+00,16,,f,-4.42093,35.55706,"",Operating,29,"","","",2101044
13002,Mwikantsi,17931,,7310,,LGA,Government,,,2013-01-24 00:17:16.079217+00,2013-01-24 00:17:16.079265+00,16,,f,-4.9361,35.5048,"",Operating,57,"","","",2101048
13003,Nkaiti,17932,,7312,,LGA,Government,,,2013-01-24 00:17:16.108074+00,2013-01-24 00:17:16.108125+00,17,,f,-3.43864,35.56538,"",Operating,54,"","","",2101050
13004,Nkaiti,17933,,7311,,TAG,FBO,,,2013-01-24 00:17:16.136552+00,2013-01-24 00:17:16.136602+00,16,,f,-3.46969,35.51898,"",Operating,11,"","","",2101049
13005,Qameyu,17934,,7313,,LGA,Government,,,2013-01-24 00:17:16.16456+00,2013-01-24 00:17:16.164608+00,16,,f,-4.1134,35.28989,"",Operating,2,"",AR/KIJ/240,"",2101052
13006,Qash,17936,,7314,,LGA,Government,,,2013-01-24 00:17:16.204762+00,2013-01-24 00:17:16.20482+00,16,,f,-4.19378,35.52175,"",Operating,49,"","","",2101053
13007,Riroda,17937,,7316,,RC,FBO,,,2013-01-24 00:17:16.237181+00,2013-01-24 00:17:16.237237+00,17,,f,-4.18033,35.38924,"",Operating,31,"","","",2101055
13008,Sangaiwe,17938,,7317,,LGA,Government,,,2013-01-24 00:17:16.270692+00,2013-01-24 00:17:16.270741+00,16,,f,,,"",Operating,16,"","","",2101057
13009,Secheda,17939,,7318,,LGA,Government,,,2013-01-24 00:17:16.300821+00,2013-01-24 00:17:16.300875+00,16,,f,-4.15395,35.1879,"",Operating,20,"","","",2101058
13010,Sechet,17940,,7328,,LGA,Government,,,2013-01-24 00:17:16.329576+00,2013-01-24 00:17:16.329627+00,16,,f,,,"",Closed,17,"","","",2101069
13011,Shaurimoyo,17941,,7319,,LGA,Government,,,2013-01-24 00:17:16.356089+00,2013-01-24 00:17:16.356136+00,16,,f,,,"",Operating,60,New HF(already allocated with MSIMBO No.)awaiting for staff,"","",2101059
13012,Tarangire,17942,,7320,,Parastatal,Government,,,2013-01-24 00:17:16.38719+00,2013-01-24 00:17:16.387233+00,16,,f,-3.45145,35.58219,"",Operating,32,"","","",2101061
13013,Ufana,17943,,7322,,LGA,Government,,,2013-01-24 00:17:16.420419+00,2013-01-24 00:17:16.420473+00,17,,f,-4.24424,35.36236,"",Operating,18,"","","",2101063
13014,Wazazi Gallapo,17896,,7324,,Others,Private,,,2013-01-24 00:17:16.471286+00,2013-01-24 00:17:16.471344+00,16,,f,-4.1705,35.51236,"",Operating,51,"","","",2101065
13015,Wazazi Magugu,17925,,7325,,Others,Others,,,2013-01-24 00:17:16.507757+00,2013-01-24 00:17:16.5078+00,16,,f,,,"",Operating,41,"","","",2101066
13016,ZACI,17896,,7326,,TAG,FBO,,,2013-01-24 00:17:16.551396+00,2013-01-24 00:17:16.551451+00,16,,f,,,"",Operating,13,"","","",2101067
13017,Amani,17945,,7281,,Private,Private,,,2013-01-24 00:17:16.597919+00,2013-01-24 00:17:16.597952+00,19,,f,,,"",Operating,Not Allocated,"","","",2101001
13018,Bonga,17948,,7284,,LGA,Government,,,2013-01-24 00:17:16.643052+00,2013-01-24 00:17:16.643099+00,17,,f,-4.20957,35.44298,"",Operating,6021,"",AR/KIJ/249,"",2101011
13019,Kiongozi,17950,,7296,,LGA,Government,,,2013-01-24 00:17:16.68357+00,2013-01-24 00:17:16.683613+00,16,,f,-4.6559,35.4553,"",Operating,6010,"",AR/KIJ/212,"",2101027
13020,Magereza,17944,,7302,,Prisons,Government,,,2013-01-24 00:17:16.719261+00,2013-01-24 00:17:16.719305+00,16,,f,,,"",Operating,Not Allocated,"","","",2101034
13021,Malangi,17951,,7304,,LGA,Government,,,2013-01-24 00:17:16.755517+00,2013-01-24 00:17:16.75556+00,16,,f,,,"",Operating,Not Allocated,"",AR/KIJ/210,"",2101036
13022,Manyara,17953,,7329,,LGA,Government,,,2013-01-24 00:17:16.792239+00,2013-01-24 00:17:16.792297+00,18,,f,,,"",Under Construction,"","","",MoHSW,2101070
13023,Polisi,17955,,7330,,Police,Government,,,2013-01-24 00:17:16.834064+00,2013-01-24 00:17:16.834107+00,16,,f,,,"",Operating,"","","",MoHSW,2101072
13024,Rc Mission,17956,,7315,,RC,FBO,,,2013-01-24 00:17:16.869032+00,2013-01-24 00:17:16.869076+00,16,,f,,,"",Operating,6004,"","","",2101054
13025,Sabilo,17957,,7331,,Private,Private,,,2013-01-24 00:17:16.903732+00,2013-01-24 00:17:16.903789+00,16,,f,,,"",Operating,"","","",MoHSW,2101073
13026,Tumaini,17958,,7321,,Private,Private,,,2013-01-24 00:17:16.940753+00,2013-01-24 00:17:16.94082+00,16,,f,-4.13411,35.4494,"",Operating,6340,"","","",2101062
13027,Wazazi Babati,17959,,7323,,Private,Private,,,2013-01-24 00:17:16.975367+00,2013-01-24 00:17:16.975419+00,16,,f,-4.13055,35.44964,Wazazi,Operating,6079,"","","",2101064
13028,Bagamoyo,17964,,1914,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.009711+00,2013-01-24 00:17:17.009761+00,18,,f,-6.4437,38.90192,"",Operating,61001,"","",Other,601001
13029,Bwawani Secondary,17967,,1915,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.041799+00,2013-01-24 00:17:17.041849+00,16,,f,,,Secondary,Operating,61061,"","","",601002
13030,Chalinze,17969,,1916,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.070658+00,2013-01-24 00:17:17.070706+00,17,,f,-6.60389,38.36061,"",Operating,61003,"","",Other,601003
13031,Chalinze RC,17961,,1917,,"","",,,2013-01-24 00:17:17.086394+00,2013-01-24 00:17:17.086448+00,16,,f,-6.63753,38.36575,"",Operating,61051,"","",Other,601004
13032,Chambezi,17961,,1918,,"","",,,2013-01-24 00:17:17.101402+00,2013-01-24 00:17:17.101454+00,16,,f,-6.51921,38.91742,"",Operating,61032,"","",Other,601005
13033,CM  Wambura,17970,,1919,,Others,Others,,,2013-01-24 00:17:17.125133+00,2013-01-24 00:17:17.125181+00,16,,f,,,Chacha Munanka Wambura,Operating,61068,"","","",601006
13034,Epiphany,17970,,1920,,RC,FBO,,,2013-01-24 00:17:17.147209+00,2013-01-24 00:17:17.147253+00,16,,f,,,"",Operating,61067,"","","",601007
13035,Fukayosi,17973,,1921,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.187429+00,2013-01-24 00:17:17.187477+00,16,,f,-6.387,38.67761,"",Operating,61010,"","",Other,601008
13036,Hondogo,17976,,1922,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.2186+00,2013-01-24 00:17:17.218649+00,16,,f,-6.16058,38.4059,"",Operating,61023,"","",Other,601009
13037,Huruma,17963,,1923,,Others,Others,,,2013-01-24 00:17:17.243083+00,2013-01-24 00:17:17.243138+00,16,,f,-6.4503,38.89892,"",Operating,61034,"","",Other,601010
13038,Kaole,17977,,1924,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.27135+00,2013-01-24 00:17:17.271399+00,16,,f,-6.64194,39.01639,"",Operating,61050,"","",Other,601012
13039,Kerege,17980,,1925,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.314541+00,2013-01-24 00:17:17.314592+00,16,,f,-6.54991,38.99339,"",Operating,61007,"","",Other,601013
13040,Kibindu,17983,,1926,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.344902+00,2013-01-24 00:17:17.34495+00,16,,f,-5.93619,37.88379,"",Operating,61018,"","",Other,601014
13041,Kidogozero,17985,,1927,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.375261+00,2013-01-24 00:17:17.375309+00,16,,f,-6.68833,38.79556,"",Operating,61008,"","",Other,601015
13042,Kidomole,17986,,1980,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.403581+00,2013-01-24 00:17:17.40363+00,16,,f,,,"",Operating,"","","",MoHSW,601070
13043,Kifuleta,17988,,1928,,Private,Private,,,2013-01-24 00:17:17.432937+00,2013-01-24 00:17:17.432985+00,16,,f,-6.06824,38.14187,"",Operating,61039,"","",Other,601016
13044,Kigongoni,17970,,1929,,Prisons,Government,,,2013-01-24 00:17:17.467148+00,2013-01-24 00:17:17.467202+00,16,,f,-6.46261,38.86609,"",Operating,61027,"","",Other,601017
13045,Kikaro,17961,,1981,,"","",,,2013-01-24 00:17:17.48326+00,2013-01-24 00:17:17.483319+00,16,,f,-6.11206443709,38.4118855765,"",Operating,"","","",NBS,601071
13046,Kimange,17989,,1930,,Private,Private,,,2013-01-24 00:17:17.510467+00,2013-01-24 00:17:17.510515+00,16,,f,,,"",Operating,61063,"","",MMAM,601018
13047,Kiromo,17991,,1931,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.541727+00,2013-01-24 00:17:17.541779+00,16,,f,-6.50868,38.92927,"",Operating,61035,"","",Other,601019
13048,Kitonga,17961,,1982,,"","",,,2013-01-24 00:17:17.558404+00,2013-01-24 00:17:17.558456+00,16,,f,-6.58423408204,39.0443435678,"",Operating,"","","",NBS,601072
13049,Kiwangwa,17993,,1932,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.587846+00,2013-01-24 00:17:17.587894+00,16,,f,-6.36727,38.58025,"",Operating,61011,"","",Other,601020
13050,Kongo,17995,,1933,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.617073+00,2013-01-24 00:17:17.61712+00,16,,f,-6.74222,39.00861,"",Operating,61041,"","",Other,601021
13051,Kwakilumbi,17961,,1983,,"","",,,2013-01-24 00:17:17.631933+00,2013-01-24 00:17:17.631985+00,16,,f,-6.01627028475,38.0735956536,"",Operating,"","","",NBS,601073
13052,Kwamduma,17996,,1934,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.659017+00,2013-01-24 00:17:17.659064+00,16,,f,-5.92701,38.0031,"",Operating,61019,"","",Other,601022
13053,Kwamsanja,17997,,1935,,Private,Private,,,2013-01-24 00:17:17.685523+00,2013-01-24 00:17:17.685571+00,16,,f,,,"",Operating,61062,"","",MMAM,601023
13054,Kwangwandu,17999,,1936,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.717493+00,2013-01-24 00:17:17.717547+00,16,,f,-5.95939,38.22475,"",Operating,61046,"","",Other,601024
13055,Kwaruhombo,18000,,1937,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.744804+00,2013-01-24 00:17:17.744848+00,17,,f,-6.12444,38.14667,"",Operating,61002,"","",Other,601025
13056,Kweikonje,18002,,1938,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.773007+00,2013-01-24 00:17:17.773057+00,16,,f,,,"",Operating,61045,"","",MMAM,601026
13057,Lower Ruvu,17961,,1939,,"","",,,2013-01-24 00:17:17.789409+00,2013-01-24 00:17:17.789462+00,16,,f,-6.54665587449,38.8272162093,"",Operating,61059,"","",NBS,601027
13058,Lugoba,18004,,1940,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.818442+00,2013-01-24 00:17:17.818491+00,17,,f,-6.66889,38.54972,"",Operating,61004,"","",Other,601028
13059,Lugoba Secondary,17961,,1941,,"","",,,2013-01-24 00:17:17.835236+00,2013-01-24 00:17:17.835291+00,16,,f,,,"",Operating,61060,"","","",601029
13060,Lugoba VA,18003,,1942,,RC,FBO,,,2013-01-24 00:17:17.858498+00,2013-01-24 00:17:17.858654+00,16,,f,-6.44897,38.36538,"",Operating,61028,"","",Other,601030
13061,Lupungwi,17961,,1984,,"","",,,2013-01-24 00:17:17.879447+00,2013-01-24 00:17:17.8795+00,16,,f,,,"",Operating,"","","","",601074
13062,Magereza Bwawani,17961,,1943,,"","",,,2013-01-24 00:17:17.896503+00,2013-01-24 00:17:17.896558+00,16,,f,-6.91,38.2,"",Operating,Not Allocated,"","",Other,601031
13063,Makurunge,18005,,1944,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.925409+00,2013-01-24 00:17:17.925457+00,16,,f,-6.56389,39.06806,"",Operating,61049,"","",Other,601032
13064,Mandamazingara,18007,,1945,,MoHSW/LGA,Government,,,2013-01-24 00:17:17.952055+00,2013-01-24 00:17:17.952105+00,16,,f,-6.04667120833,38.5215036977,"",Operating,61048,"","",NBS,601033
13065,Mandela,17961,,1946,,"","",,,2013-01-24 00:17:17.966493+00,2013-01-24 00:17:17.966547+00,16,,f,-6.22578,38.40452,"",Operating,61026,"","",Other,601034
13066,Mandera,18008,,1985,,RC,FBO,,,2013-01-24 00:17:17.992752+00,2013-01-24 00:17:17.992802+00,16,,f,,,"",Operating,"","","",MoHSW,601075
13067,Mapinga,18009,,1947,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.020979+00,2013-01-24 00:17:18.021028+00,16,,f,-6.58670205134,39.0598758674,"",Operating,61040,"","",NBS,601035
13068,Masimbani,18010,,1986,,Private,Private,,,2013-01-24 00:17:18.050184+00,2013-01-24 00:17:18.050233+00,16,,f,,,"",Operating,"","","",MMAM,601076
13069,Masuguru,18011,,1948,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.078314+00,2013-01-24 00:17:18.078358+00,16,,f,-6.47028,38.56278,"",Operating,61044,"","",Other,601036
13070,Mataya,18012,,1949,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.110426+00,2013-01-24 00:17:18.110477+00,16,,f,-6.52165,38.89504,"",Operating,61031,"","",Other,601037
13071,Matipwili,18013,,1950,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.138234+00,2013-01-24 00:17:18.138281+00,16,,f,-6.2154,38.82538,"",Operating,61022,"","",Other,601038
13072,Matuli,18014,,1951,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.165475+00,2013-01-24 00:17:18.165524+00,16,,f,-6.66109,38.24383,"",Operating,61009,"","",Other,601039
13073,Mbegani,18015,,1952,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.194134+00,2013-01-24 00:17:18.194185+00,16,,f,,,"",Operating,61029,"","","",601040
13074,Mboga,18016,,1987,,Private,Private,,,2013-01-24 00:17:18.221419+00,2013-01-24 00:17:18.221468+00,16,,f,,,"",Operating,"","","",MoHSW,601077
13075,Mbwewe,18017,,1953,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.248419+00,2013-01-24 00:17:18.248467+00,16,,f,-6.07956,38.25547,"",Operating,61017,"","",Other,601041
13076,MICO,17968,,1988,,Private,Private,,,2013-01-24 00:17:18.2695+00,2013-01-24 00:17:18.269554+00,16,,f,-6.43689,38.30393,"",Operating,"","","",Other,601078
13077,MICO Kudikula,17961,,1989,,"","",,,2013-01-24 00:17:18.283621+00,2013-01-24 00:17:18.283673+00,16,,f,-6.63149618456,38.2441822075,"",Operating,"","","",NBS,601079
13078,Mihuga,18018,,1954,,Private,Private,,,2013-01-24 00:17:18.310466+00,2013-01-24 00:17:18.310515+00,16,,f,-6.18105109821,38.4943045687,"",Operating,61047,"","",NBS,601042
13079,Milo,17961,,1955,,"","",,,2013-01-24 00:17:18.326007+00,2013-01-24 00:17:18.32606+00,16,,f,,,"",Operating,61064,"","","",601043
13080,Miono,18019,,1956,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.354693+00,2013-01-24 00:17:18.354741+00,17,,f,-6.11655,38.40895,"",Operating,61005,"","",Other,601044
13081,Mkange,18020,,1957,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.381464+00,2013-01-24 00:17:18.381512+00,16,,f,-6.07954,38.55367,"",Operating,61020,"","",Other,601045
13082,Mkenge,18021,,1958,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.413195+00,2013-01-24 00:17:18.41324+00,16,,f,-6.46200249699,38.579185512,"",Operating,61058,"","",NBS,601046
13083,Mkoko,18023,,1990,,Private,Private,,,2013-01-24 00:17:18.447477+00,2013-01-24 00:17:18.447525+00,16,,f,,,"",Operating,"","","",MoHSW,601080
13084,Mlingotini,18024,,1959,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.477455+00,2013-01-24 00:17:18.477493+00,16,,f,-6.47948,39.00166,"",Operating,61025,"","",Other,601047
13085,Msata,18025,,1960,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.505178+00,2013-01-24 00:17:18.505226+00,16,,f,-6.5347,38.18791,"",Operating,61021,"","",Other,601048
13086,Msinune,18026,,1961,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.532239+00,2013-01-24 00:17:18.532288+00,16,,f,,,"",Operating,61066,"","",MMAM,601049
13087,Msoga,18027,,1962,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.566004+00,2013-01-24 00:17:18.566042+00,16,,f,-6.5668,38.30107,"",Operating,61013,"","",Other,601050
13088,Msorwa,17961,,1991,,"","",,,2013-01-24 00:17:18.58409+00,2013-01-24 00:17:18.584144+00,16,,f,-7.17101718657,39.2983765727,"",Operating,"","","",NBS,601081
13089,Muhunda,18030,,1963,,Private,Private,,,2013-01-24 00:17:18.615567+00,2013-01-24 00:17:18.615609+00,16,,f,-6.63515,38.23639,Mdaula,Operating,61036,"","",Other,601051
13090,NARCO,17961,,1964,,"","",,,2013-01-24 00:17:18.631482+00,2013-01-24 00:17:18.631537+00,16,,f,-6.67409,38.64989,"",Operating,61053,"","",Other,601052
13091,Neema(Kironi),17961,,1992,,"","",,,2013-01-24 00:17:18.648174+00,2013-01-24 00:17:18.648227+00,16,,f,,,"",Operating,"","","","",601082
13092,Pongwe Kiona,18031,,1965,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.676747+00,2013-01-24 00:17:18.676801+00,16,,f,-6.39472,38.37861,"",Operating,61016,"","",Other,601053
13093,Pongwemsungura,18032,,1993,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.706844+00,2013-01-24 00:17:18.706894+00,16,,f,,,"",Operating,"","","",MoHSW,601083
13094,Reco,17968,,1966,,Private,Private,,,2013-01-24 00:17:18.737458+00,2013-01-24 00:17:18.73751+00,16,,f,,,"",Operating,61057,"","","",601054
13095,Rupungwi,18033,,1967,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.765469+00,2013-01-24 00:17:18.765518+00,16,,f,-6.18086,38.31471,"",Operating,61033,"","",Other,601055
13096,Saadani,18034,,1968,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.793459+00,2013-01-24 00:17:18.793508+00,16,,f,-6.18861,38.94417,"",Operating,61021,"","",Other,601056
13097,Seko,17961,,1969,,"","",,,2013-01-24 00:17:18.807628+00,2013-01-24 00:17:18.807681+00,16,,f,-6.64955133531,38.7047638457,"",Operating,Not Allocated,"","",NBS,601057
13098,St. Elizabeth,18035,,1970,,RC,FBO,,,2013-01-24 00:17:18.837861+00,2013-01-24 00:17:18.837906+00,17,,f,-6.42275,38.88973,Mantep,Operating,61030,"","",Other,601058
13099,Talawanda,18037,,1971,,MoHSW/LGA,Government,,,2013-01-24 00:17:18.866249+00,2013-01-24 00:17:18.866306+00,16,,f,-6.49187,38.48693,"",Operating,61014,"","",Other,601059
13100,Tayma,18003,,1972,,Others,Others,,,2013-01-24 00:17:18.888619+00,2013-01-24 00:17:18.888672+00,16,,f,-6.45887461299,38.3281354216,"",Operating,61055,"","",NBS,601060
13101,Tukamisasa,18038,,1973,,Private,Private,,,2013-01-24 00:17:18.915911+00,2013-01-24 00:17:18.915959+00,16,,f,-6.67195829185,38.2224351348,"",Operating,61056,"","",NBS,601061
13102,Ubena Estate,18039,,1974,,Parastatal,Government,,,2013-01-24 00:17:18.943456+00,2013-01-24 00:17:18.943504+00,16,,f,-6.62276,38.19623,"",Operating,61015,"","",Other,601062
13103,Ubena Prison,18040,,1975,,Prisons,Government,,,2013-01-24 00:17:18.970685+00,2013-01-24 00:17:18.970742+00,16,,f,-6.63529,38.16688,"",Operating,61038,"","",Other,601063
13104,Upendo,17961,,1994,,"","",,,2013-01-24 00:17:18.98713+00,2013-01-24 00:17:18.987183+00,16,,f,-6.64441,38.37491,"",Operating,"","","",NIMR,601084
13105,Vigwaza,18041,,1976,,MoHSW/LGA,Government,,,2013-01-24 00:17:19.014709+00,2013-01-24 00:17:19.014757+00,16,,f,,,"",Operating,61042,"","","",601065
13106,Visakazi,17961,,1995,,"","",,,2013-01-24 00:17:19.029868+00,2013-01-24 00:17:19.029922+00,16,,f,-6.63968994394,38.0490828791,"",Operating,"","","",NBS,601085
13107,Visezi,18042,,1977,,MoHSW/LGA,Government,,,2013-01-24 00:17:19.058644+00,2013-01-24 00:17:19.058691+00,16,,f,-6.74142559618,38.6301831518,"",Operating,61065,"","",NBS,601066
13108,Yombo,18043,,1978,,MoHSW/LGA,Government,,,2013-01-24 00:17:19.086663+00,2013-01-24 00:17:19.086709+00,16,,f,-6.5861,38.84913,"",Operating,61024,"","",Other,601067
13109,Zinga,18044,,1979,,MoHSW/LGA,Government,,,2013-01-24 00:17:19.11469+00,2013-01-24 00:17:19.114737+00,16,,f,-6.52711,38.97599,"",Operating,61006,"","",Other,601068
13110,Asanje,18049,,357,,MOHSW,Government,,,2013-01-24 00:17:19.147276+00,2013-01-24 00:17:19.147324+00,16,,f,,,"",Operating,1,Formely in Chamwino District,DO/DV/KIJ/517,"",106001
13111,Babayu,18050,,358,,MOHSW,Government,,,2013-01-24 00:17:19.175837+00,2013-01-24 00:17:19.175886+00,16,,f,-5.63868,35.70325,"",Operating,2,"",DO/DV/KIJ/518,NIMR,106002
